time_s,j_A_cm2,charge_C_cm2,heater_on,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,cell1_V,cell2_V,cell3_V,cell4_V,cell5_V,cell1_ice_bulk,cell2_ice_bulk,cell3_ice_bulk,cell4_ice_bulk,cell5_ice_bulk,cell1_pore_ice_bulk,cell2_pore_ice_bulk,cell3_pore_ice_bulk,cell4_pore_ice_bulk,cell5_pore_ice_bulk,cell1_pore_ice_saturation,cell2_pore_ice_saturation,cell3_pore_ice_saturation,cell4_pore_ice_saturation,cell5_pore_ice_saturation,cell1_mem_ice_bulk,cell2_mem_ice_bulk,cell3_mem_ice_bulk,cell4_mem_ice_bulk,cell5_mem_ice_bulk,cell1_lambda_mean,cell2_lambda_mean,cell3_lambda_mean,cell4_lambda_mean,cell5_lambda_mean,cell1_j_over_jlim,cell2_j_over_jlim,cell3_j_over_jlim,cell4_j_over_jlim,cell5_j_over_jlim,cell1_gas_porosity,cell2_gas_porosity,cell3_gas_porosity,cell4_gas_porosity,cell5_gas_porosity,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg
0.0625,0.0003125,9.765625e-06,1,-29.864608646,-29.7979187464,-29.8728733167,-29.7979187464,-29.864608646,-29.9999330067,-29.9999330067,0.868545474313,0.868759021458,0.868519595304,0.868759021458,0.868545474313,2.25497468596e-09,2.25143064346e-09,2.25542672289e-09,2.25143064346e-09,2.25497468596e-09,2.25497468596e-09,2.25143064346e-09,2.25542672289e-09,2.25143064346e-09,2.25497468596e-09,5.36005392433e-09,5.35162976814e-09,5.3611284119e-09,5.35162976814e-09,5.36005392433e-09,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99982927683,2.99982924451,2.99982928101,2.99982924451,2.99982927683,1.09329010552e-05,1.09310636336e-05,1.09331246958e-05,1.09310636336e-05,1.09329010552e-05,0.3916,0.3916,0.3916,0.3916,0.3916,7.22579931058,0.000720667138701,-0.00248347466037,0.000931609422218,7.22310489364,2.20982086796e-14,3.90389544456e-21
0.06875,0.00034375,1.181640625e-05,1,-29.8511118194,-29.7777638995,-29.8600997737,-29.7777638995,-29.8511118194,-29.9999196256,-29.9999196256,0.864583171811,0.864816801581,0.864555186174,0.864816801581,0.864583171811,2.9677715979e-09,2.96260913302e-09,2.96842431446e-09,2.96260913302e-09,2.9677715979e-09,2.9677715979e-09,2.96260913302e-09,2.96842431446e-09,2.96260913302e-09,2.9677715979e-09,7.05436557618e-09,7.04209444502e-09,7.0559170774e-09,7.04209444502e-09,7.05436557618e-09,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99981236919,2.99981232992,2.99981237423,2.99981232992,2.99981236919,1.20258714656e-05,1.2023686143e-05,1.20261342774e-05,1.2023686143e-05,1.20258714656e-05,0.3916,0.3916,0.3916,0.3916,0.3916,7.94837924164,0.000877904050601,-0.0027297597778,0.00111771964794,7.94540966626,3.19596779597e-13,6.26155871368e-21
0.075,0.000375,1.40625e-05,1,-29.8376226572,-29.7576186707,-29.8473152767,-29.7576186707,-29.8376226572,-29.999905033,-29.999905033,0.860968391011,0.861221995375,0.860938367119,0.861221995375,0.860968391011,3.81644188915e-09,3.80916291819e-09,3.81735410864e-09,3.80916291819e-09,3.81644188915e-09,3.81644188915e-09,3.80916291819e-09,3.81735410864e-09,3.80916291819e-09,3.81644188915e-09,9.07164699108e-09,9.0543449446e-09,9.07381532836e-09,9.0543449446e-09,9.07164699108e-09,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.9997954662,2.99979541932,2.99979547217,2.99979541932,2.9997954662,1.31187840528e-05,1.31162210702e-05,1.31190885891e-05,1.31162210702e-05,1.31187840528e-05,0.3916,0.3916,0.3916,0.3916,0.3916,8.6709591727,0.00105117526519,-0.00297605934896,0.00132069132639,8.66771359729,7.37099617454e-13,1.19820751323e-20
0.08125,0.00040625,1.650390625e-05,1,-29.8241411516,-29.7374830416,-29.8345198529,-29.7374830416,-29.8241411516,-29.9998892294,-29.9998892294,0.857645412051,0.85791889179,0.857613416698,0.85791889179,0.857645412051,4.81272515309e-09,4.80273895999e-09,4.81396554779e-09,4.80273895999e-09,4.81272515309e-09,4.81272515309e-09,4.80273895999e-09,4.81396554779e-09,4.80273895999e-09,4.81272515309e-09,1.14398030737e-08,1.14160659852e-08,1.14427514804e-08,1.14160659852e-08,1.14398030737e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99977856821,2.99977851304,2.99977857518,2.99977851304,2.99977856821,1.42116388925e-05,1.42086685127e-05,1.4211987582e-05,1.42086685127e-05,1.42116388925e-05,0.3916,0.3916,0.3916,0.3916,0.3916,9.39353910376,0.00124056802802,-0.0032223730013,0.00154051488689,9.3900167839,4.23751528658e-13,-1.58633389153e-21
0.0875,0.0004375,1.9140625e-05,1,-29.8106672947,-29.7173569941,-29.8217135296,-29.7173569941,-29.8106672947,-29.9998722158,-29.9998722158,0.854570924235,0.854864187586,0.854537022844,0.854864187586,0.854570924235,5.96833701283e-09,5.95495242965e-09,5.96998465751e-09,5.95495242965e-09,5.96833701283e-09,5.96833701283e-09,5.95495242965e-09,5.96998465751e-09,5.95495242965e-09,5.96833701283e-09,1.41866817514e-08,1.41548667213e-08,1.41905981876e-08,1.41548667213e-08,1.41866817514e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99976167553,2.99976161143,2.99976168357,2.99976161143,2.99976167553,1.53044360599e-05,1.53010285673e-05,1.53048312073e-05,1.53010285673e-05,1.53044360599e-05,0.3916,0.3916,0.3916,0.3916,0.3916,10.1161190348,0.00144616245452,-0.00346870034349,0.00177718076846,10.1123193162,6.86541969108e-13,8.10054665151e-21
0.09375,0.00046875,2.197265625e-05,1,-29.7972010791,-29.6972405104,-29.808896334,-29.6972405104,-29.7972010791,-29.9998539929,-29.9998539929,0.851710594666,0.852023556259,0.851674851455,0.852023556259,0.851710594666,7.29496917012e-09,7.27738677418e-09,7.29711405089e-09,7.27738677418e-09,7.29496917012e-09,7.29496917012e-09,7.27738677418e-09,7.29711405089e-09,7.27738677418e-09,7.29496917012e-09,1.73400740911e-08,1.72982808989e-08,1.73451724528e-08,1.72982808989e-08,1.73400740911e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99974478847,2.99974471477,2.99974479765,2.99974471477,2.99974478847,1.63971756306e-05,1.63933013309e-05,1.63976194166e-05,1.63933013309e-05,1.63971756306e-05,0.3916,0.3916,0.3916,0.3916,0.3916,10.8386989659,0.0016680325903,-0.00371504096926,0.00203067941964,10.8346212781,3.91444255482e-13,3.27695871469e-22
0.1,0.0005,2.5e-05,1,-29.783742497,-29.6771335726,-29.7960682935,-29.6771335726,-29.783742497,-29.9998345616,-29.9998345616,0.8490367466,0.849369326606,0.848999224713,0.849369326606,0.8490367466,8.80428945404e-09,8.78159378161e-09,8.80703293276e-09,8.78159378161e-09,8.80428945404e-09,8.80428945404e-09,8.78159378161e-09,8.80703293276e-09,8.78159378161e-09,8.80428945404e-09,2.09277144142e-08,2.08737670112e-08,2.09342356377e-08,2.08737670112e-08,2.09277144142e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99972790732,2.99972782337,2.99972791771,2.99972782337,2.99972790732,1.74898576798e-05,1.74854869002e-05,1.74903521618e-05,1.74854869002e-05,1.74898576798e-05,0.3916,0.3916,0.3916,0.3916,0.3916,11.5612788969,0.00190624725135,-0.00396139446033,0.0023010012984,11.5569227484,8.56994596815e-13,1.14669732213e-20
0.10625,0.00053125,2.822265625e-05,1,-29.7702915411,-29.6570361632,-29.7832294356,-29.6570361632,-29.7702915411,-29.9998139226,-29.9998139226,0.846526742894,0.846878866339,0.846487504516,0.846878866339,0.846526742894,1.05079418697e-08,1.04790936461e-08,1.05113971042e-08,1.04790936461e-08,1.05079418697e-08,1.05079418697e-08,1.04790936461e-08,1.05113971042e-08,1.04790936461e-08,1.05079418697e-08,2.49772804129e-08,2.49087084528e-08,2.49854934733e-08,2.49087084528e-08,2.49772804129e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99971103236,2.9997109375,2.99971104401,2.9997109375,2.99971103236,1.85824822826e-05,1.85775853716e-05,1.85830293949e-05,1.85775853716e-05,1.85824822826e-05,0.3916,0.3916,0.3916,0.3916,0.3916,12.283858828,0.00216087070094,-0.00420776038857,0.00258813687199,12.2792238014,1.14740205184e-12,9.59741268798e-21
0.1125,0.0005625,3.1640625e-05,1,-29.7568482041,-29.6369482648,-29.7703797877,-29.6369482648,-29.7568482041,-29.9997920767,-29.9997920767,0.844161832244,0.844533428438,0.844120938688,0.844533428438,0.844161832244,1.24175466467e-08,1.23813750327e-08,1.2421838967e-08,1.23813750327e-08,1.24175466467e-08,1.24175466467e-08,1.23813750327e-08,1.2421838967e-08,1.23813750327e-08,1.24175466467e-08,2.95163932653e-08,2.94304136742e-08,2.95265960708e-08,2.94304136742e-08,2.95163932653e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99969416384,2.99969405742,2.99969417681,2.99969405742,2.99969416384,1.96750495143e-05,1.96695968413e-05,1.96756510683e-05,1.96695968413e-05,1.96750495143e-05,0.3916,0.3916,0.3916,0.3916,0.3916,13.006438759,0.00243196320323,-0.00445413831783,0.00289207661692,13.0015245073,1.84405832618e-12,4.77885400929e-21
0.11875,0.00059375,3.525390625e-05,1,-29.7434124785,-29.61686986,-29.7575193774,-29.61686986,-29.7434124785,-29.9997690247,-29.9997690247,0.841926307784,0.842317309849,0.841883819573,0.842317309849,0.841926307784,1.45447002876e-08,1.44998951423e-08,1.45499675283e-08,1.44998951423e-08,1.45447002876e-08,1.45447002876e-08,1.44998951423e-08,1.45499675283e-08,1.44998951423e-08,1.45447002876e-08,3.45726177505e-08,3.44661163355e-08,3.45851379327e-08,3.44661163355e-08,3.45726177505e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99967730201,2.99967718337,2.99967731636,2.99967718337,2.99967730201,2.07675594498e-05,2.07615214055e-05,2.07682171347e-05,2.07615214055e-05,2.07675594498e-05,0.3916,0.3916,0.3916,0.3916,0.3916,13.7290186901,0.00271958148156,-0.0047005278052,0.00321281101883,13.7238249328,2.21109068554e-12,1.39532796192e-20
0.125,0.000625,3.90625e-05,1,-29.7299843571,-29.5968009316,-29.7446482322,-29.5968009316,-29.7299843571,-29.9997447674,-29.9997447674,0.839806881778,0.840217226247,0.839762858705,0.840217226247,0.839806881778,1.69009756162e-08,1.68460797758e-08,1.69073684053e-08,1.68460797758e-08,1.69009756162e-08,1.69009756162e-08,1.68460797758e-08,1.69073684053e-08,1.68460797758e-08,1.69009756162e-08,4.01734623632e-08,4.00429754594e-08,4.01886579635e-08,4.00429754594e-08,4.01734623632e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.9996604471,2.9996603156,2.99966046289,2.9996603156,2.9996604471,2.18600121642e-05,2.18533591601e-05,2.1860727547e-05,2.18533591601e-05,2.18600121642e-05,0.3916,0.3916,0.3916,0.3916,0.3916,14.4515986212,0.00302377910234,-0.00494692840223,0.00355033057242,14.4461251413,2.46957532549e-12,1.15974692347e-20
0.13125,0.00065625,4.306640625e-05,1,-29.7165638328,-29.5767414626,-29.7317663796,-29.5767414626,-29.7165638328,-29.9997193056,-29.9997193056,0.837792213032,0.838221839513,0.837746714219,0.838221839513,0.837792213032,1.94979218254e-08,1.94313233982e-08,1.95056038301e-08,1.94313233982e-08,1.94979218254e-08,1.94979218254e-08,1.94313233982e-08,1.95056038301e-08,1.94313233982e-08,1.94979218254e-08,4.63463794282e-08,4.61880755841e-08,4.6364639482e-08,4.61880755841e-08,4.63463794282e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99964359932,2.99964345432,2.9996436166,2.99964345432,2.99964359932,2.29524077322e-05,2.29451102007e-05,2.29531822584e-05,2.29451102007e-05,2.29524077322e-05,0.3916,0.3916,0.3916,0.3916,0.3916,15.1741785522,0.00334460679972,-0.00519333965577,0.00390462578143,15.1684251936,2.31717466395e-12,1.27340815708e-20
0.1375,0.0006875,4.7265625e-05,1,-29.7031508983,-29.556691436,-29.7188738471,-29.556691436,-29.7031508983,-29.9996926401,-29.9996926401,0.835872544355,0.83632139524,0.835825628301,0.83632139524,0.835872544355,2.23470645259e-08,2.22669892034e-08,2.23562126546e-08,2.22669892034e-08,2.23470645259e-08,2.23470645259e-08,2.22669892034e-08,2.23562126546e-08,2.22669892034e-08,2.23470645259e-08,5.31187652148e-08,5.29284269156e-08,5.3140510232e-08,5.29284269156e-08,5.31187652148e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.9996267589,2.99962659974,2.99962677772,2.99962659974,2.9996267589,2.40447462288e-05,2.40367746229e-05,2.40455812223e-05,2.40367746229e-05,2.40447462288e-05,0.3916,0.3916,0.3916,0.3916,0.3916,15.8967584833,0.00368211275264,-0.00543976110873,0.00427568715853,15.8907251478,1.81466734001e-12,1.18931366728e-20
0.14375,0.00071875,5.166015625e-05,1,-29.6897455466,-29.536650835,-29.7059706624,-29.536650835,-29.6897455466,-29.9996647717,-29.9996647717,0.83403942068,0.834507440895,0.833991145302,0.834507440895,0.83403942068,2.54599057933e-08,2.53644091771e-08,2.54707103556e-08,2.53644091771e-08,2.54599057933e-08,2.54599057933e-08,2.53644091771e-08,2.54707103556e-08,2.53644091771e-08,2.54599057933e-08,6.05179600506e-08,6.02909654792e-08,6.05436423951e-08,6.02909654792e-08,6.05179600506e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99960992601,2.99960975206,2.99960994643,2.99960975206,2.99960992601,2.51370277285e-05,2.5128352522e-05,2.51379243924e-05,2.5128352522e-05,2.51370277285e-05,0.3916,0.3916,0.3916,0.3916,0.3916,16.6193384143,0.00403634282316,-0.00568619230071,0.00466350522531,16.6130250596,2.32495533242e-12,2.34217844806e-20
0.15,0.00075,5.625e-05,1,-29.6763477705,-29.5166196426,-29.6930568529,-29.5166196426,-29.6763477705,-29.9996357011,-29.9996357011,0.832285467221,0.832772604005,0.832235889893,0.832772604005,0.832285467221,2.88479242166e-08,2.87348841611e-08,2.88605890399e-08,2.87348841611e-08,2.88479242166e-08,2.88479242166e-08,2.87348841611e-08,2.88605890399e-08,2.87348841611e-08,2.88479242166e-08,6.85712484351e-08,6.8302553271e-08,6.86013526025e-08,6.8302553271e-08,6.85712484351e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99959310086,2.99959291147,2.99959312292,2.99959291147,2.99959310086,2.62292523061e-05,2.62198439933e-05,2.62302117227e-05,2.62198439933e-05,2.62292523061e-05,0.3916,0.3916,0.3916,0.3916,0.3916,17.3419183454,0.00440734076289,-0.00593263276847,0.00506807051219,17.3353249829,2.25500521034e-12,1.37354333331e-20
0.15625,0.00078125,6.103515625e-05,1,-29.662957563,-29.4965978424,-29.6801324461,-29.4965978424,-29.662957563,-29.9996054292,-29.9996054292,0.830604212948,0.831110415665,0.830553390533,0.831110415665,0.830604212948,3.25225749456e-08,3.23896839164e-08,3.25373174492e-08,3.23896839164e-08,3.25225749456e-08,3.25225749456e-08,3.23896839164e-08,3.25373174492e-08,3.23896839164e-08,3.25225749456e-08,7.73058591529e-08,7.69899784084e-08,7.73409019471e-08,7.69899784084e-08,7.73058591529e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99957628361,2.99957607815,2.99957630736,2.99957607815,2.99957628361,2.73214200361e-05,2.73112491316e-05,2.73224431675e-05,2.73112491316e-05,2.73214200361e-05,0.3916,0.3916,0.3916,0.3916,0.3916,18.0644982765,0.00479514839315,-0.00617908204642,0.00548937355841,18.0576249692,1.6400457381e-12,1.22353909231e-20
0.1625,0.0008125,6.6015625e-05,1,-29.6495749171,-29.4765854175,-29.6671974695,-29.4765854175,-29.6495749171,-29.9995739567,-29.9995739567,0.828989948712,0.829515168681,0.82893793759,0.829515168681,0.828989948712,3.64952897384e-08,3.63400471866e-08,3.65123409658e-08,3.63400471866e-08,3.64952897384e-08,3.64952897384e-08,3.63400471866e-08,3.65123409658e-08,3.63400471866e-08,3.64952897384e-08,8.67489653873e-08,8.63799552807e-08,8.67894959966e-08,8.63799552807e-08,8.67489653873e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99955947444,2.99955925226,2.99955949992,2.99955925226,2.99955947444,2.8413530993e-05,2.84025680319e-05,2.84146186812e-05,2.84025680319e-05,2.84135309931e-05,0.3916,0.3916,0.3916,0.3916,0.3916,18.7870782075,0.00519980576288,-0.00642553966695,0.00592740491197,18.7799250687,1.86568122063e-12,1.76421081045e-20
0.16875,0.00084375,7.119140625e-05,1,-29.6361998259,-29.4565823516,-29.6542519507,-29.4565823516,-29.6361998259,-29.9995412845,-29.9995412845,0.827437612152,0.827981802501,0.827384468247,0.827981802501,0.827437612152,4.0777477009e-08,4.05971817607e-08,4.07970816179e-08,4.05971817607e-08,4.0777477009e-08,4.0777477009e-08,4.05971817607e-08,4.07970816179e-08,4.05971817607e-08,4.0777477009e-08,9.69276848325e-08,9.64991246986e-08,9.6974284806e-08,9.64991246986e-08,9.69276848325e-08,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99954267349,2.99954243397,2.99954270075,2.99954243397,2.99954267349,2.95055852513e-05,2.94938007887e-05,2.95067382187e-05,2.94938007887e-05,2.95055852513e-05,0.3916,0.3916,0.3916,0.3916,0.3916,19.5096581386,0.0056213512881,-0.00667200516078,0.00638215512963,19.5022253296,3.12327420871e-12,1.43275623028e-20
0.175,0.000875,7.65625e-05,1,-29.6228322823,-29.4365886282,-29.641295917,-29.4365886282,-29.6228322823,-29.9995074132,-29.9995074132,0.825942693556,0.826505809087,0.825888472359,0.826505809087,0.825942693556,4.53805218746e-08,4.51722645363e-08,4.54029380849e-08,4.51722645363e-08,4.53805218746e-08,4.53805218746e-08,4.51722645363e-08,4.54029380849e-08,4.51722645363e-08,4.53805218746e-08,1.07869079806e-07,1.07374054044e-07,1.07922362931e-07,1.07374054044e-07,1.07869079806e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99952588092,2.99952562342,2.99952590999,2.99952562342,2.99952588092,3.05975828851e-05,3.05849474965e-05,3.05988017349e-05,3.05849474965e-05,3.05975828851e-05,0.3916,0.3916,0.3916,0.3916,0.3916,20.2322380696,0.00605982187539,-0.00691847805716,0.00685361477679,20.2245257987,3.12780270434e-12,1.35535859473e-20
0.18125,0.00090625,8.212890625e-05,1,-29.6094722794,-29.4166042308,-29.6283293959,-29.4166042308,-29.6094722794,-29.9994723438,-29.9994723438,0.824501158239,0.825083155314,0.82444591483,0.825083155314,0.824501158239,5.03157862026e-08,5.00764415816e-08,5.03412857033e-08,5.00764415816e-08,5.03157862026e-08,5.03157862026e-08,5.00764415816e-08,5.03412857033e-08,5.00764415816e-08,5.03157862026e-08,1.19600157363e-07,1.19031237418e-07,1.1966076944e-07,1.19031237418e-07,1.19600157363e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99950909687,2.99950882076,2.99950912779,2.99950882076,2.99950909687,3.16895239688e-05,3.16760082495e-05,3.16908091852e-05,3.16760082495e-05,3.16895239688e-05,0.3916,0.3916,0.3916,0.3916,0.3916,20.9548180007,0.00651525303202,-0.00716495788421,0.00734177442757,20.9468265214,3.64453606183e-12,1.0020399766e-20
0.1875,0.0009375,8.7890625e-05,1,-29.5961198103,-29.3966291433,-29.6153524148,-29.3966291433,-29.5961198103,-29.9994360769,-29.9994360769,0.823109382096,0.823710218526,0.823053171162,0.823710218526,0.823109382096,5.5594608658e-08,5.53208281986e-08,5.56234764719e-08,5.53208281986e-08,5.5594608658e-08,5.5594608658e-08,5.53208281986e-08,5.56234764719e-08,5.53208281986e-08,5.5594608658e-08,1.32147869403e-07,1.31497095789e-07,1.32216487929e-07,1.31497095789e-07,1.32147869403e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99949232147,2.99949202612,2.99949235428,2.99949202612,2.99949232147,3.27814085765e-05,3.27669831419e-05,3.27827605251e-05,3.27669831419e-05,3.27814085765e-05,0.3916,0.3916,0.3916,0.3916,0.3916,21.6773979317,0.0069876789644,-0.00741144416901,0.00784662466467,21.6691275419,3.33233267369e-12,1.68983072977e-20
0.19375,0.00096875,9.384765625e-05,1,-29.5827748682,-29.3766633493,-29.602365001,-29.3766633493,-29.5827748682,-29.9993986134,-29.9993986134,0.82176409772,0.822383732675,0.821706973574,0.822383732675,0.82176409772,6.12283047505e-08,6.09165089846e-08,6.12608390579e-08,6.09165089846e-08,6.12283047505e-08,6.12283047505e-08,6.09165089846e-08,6.12608390579e-08,6.09165089846e-08,6.12283047505e-08,1.45539112789e-07,1.44797977144e-07,1.45616446536e-07,1.44797977144e-07,1.45539112789e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99947555484,2.99947523964,2.99947558959,2.99947523964,2.99947555484,3.38732367824e-05,3.38578722677e-05,3.38746557105e-05,3.38578722677e-05,3.38732367824e-05,0.3916,0.3916,0.3916,0.3916,0.3916,22.3999778628,0.00747713266653,-0.00765793643787,0.00836815607943,22.391428903,3.97521078555e-12,1.63773820352e-20
0.2,0.001,0.0001,1,-29.5694374461,-29.3567068327,-29.5893671819,-29.3567068327,-29.5694374461,-29.9993599541,-29.9993599541,0.820462349084,0.821100743002,0.820404365675,0.821100743002,0.820462349084,6.72281668806e-08,6.68745378945e-08,6.72646788027e-08,6.68745378945e-08,6.72281668806e-08,6.72281668806e-08,6.68745378945e-08,6.72646788027e-08,6.68745378945e-08,6.72281668806e-08,1.59800729452e-07,1.58960156631e-07,1.59887517953e-07,1.58960156631e-07,1.59800729452e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99945879711,2.99945846142,2.99945883382,2.99945846142,2.99945879711,3.49650086604e-05,3.49486757205e-05,3.49664946974e-05,3.49486757205e-05,3.49650086604e-05,0.3916,0.3916,0.3916,0.3916,0.3916,23.1225577939,0.00798364599971,-0.00790443421641,0.00890635927175,23.1137306464,4.71366001786e-12,1.5922101826e-20
0.20625,0.00103125,0.00010634765625,1,-29.5561075373,-29.3367595774,-29.5763589847,-29.3367595774,-29.5561075373,-29.9993200997,-29.9993200997,0.819201453191,0.819858567704,0.819142664125,0.819858567704,0.819201453191,7.36054643871e-08,7.32059383027e-08,7.36462777277e-08,7.32059383027e-08,7.36054643871e-08,7.36054643871e-08,7.32059383027e-08,7.36462777277e-08,7.32059383027e-08,7.36054643871e-08,1.74959506506e-07,1.74009836707e-07,1.75056519438e-07,1.74009836707e-07,1.74959506506e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.9994420484,2.99944169159,2.99944208709,2.99944169159,2.9994420484,3.60567242845e-05,3.60393935938e-05,3.60582774423e-05,3.60393935938e-05,3.60567242845e-05,0.3916,0.3916,0.3916,0.3916,0.3916,23.8451377249,0.00850724976469,-0.00815093702975,0.00946122485009,23.8360328128,4.22150162049e-12,2.5226229356e-20
0.2125,0.0010625,0.000112890625,1,-29.5427851349,-29.3168215673,-29.5633404369,-29.3168215673,-29.5427851349,-29.999279051,-29.999279051,0.817978967459,0.818654765322,0.817919426011,0.818654765322,0.817978967459,8.03714435935e-08,7.99217030643e-08,8.04168945404e-08,7.99217030643e-08,8.03714435935e-08,8.03714435935e-08,7.99217030643e-08,8.04168945404e-08,7.99217030643e-08,8.03714435935e-08,1.91042176357e-07,1.89973147288e-07,1.91150212837e-07,1.89973147288e-07,1.91042176357e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99942530879,2.99942493025,2.9994253495,2.99942493025,2.99942530879,3.71483837286e-05,3.71300259813e-05,3.71500039016e-05,3.71300259813e-05,3.71483837286e-05,0.3916,0.3916,0.3916,0.3916,0.3916,24.567717656,0.00904797376709,-0.00839744440261,0.0100327434314,24.5583354419,4.92705529154e-12,1.59072787494e-20
0.21875,0.00109375,0.00011962890625,1,-29.5294702322,-29.2968927865,-29.5503115654,-29.2968927865,-29.5294702322,-29.9992368088,-29.9992368088,0.816792661833,0.817487106856,0.816732420957,0.817487106856,0.816792661833,8.75373278542e-08,8.70327945768e-08,8.75877646402e-08,8.70327945768e-08,8.75373278542e-08,8.75373278542e-08,8.70327945768e-08,8.75877646402e-08,8.70327945768e-08,8.75373278542e-08,2.08075416815e-07,2.06876145892e-07,2.08195304588e-07,2.06876145892e-07,2.08075416815e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99940857841,2.99940817752,2.99940862116,2.99940817752,2.99940857841,3.82399870663e-05,3.8220572976e-05,3.82416740324e-05,3.8220572976e-05,3.82399870663e-05,0.3916,0.3916,0.3916,0.3916,0.3916,25.290297587,0.00960584687703,-0.00864395585942,0.0106209056412,25.2806385724,5.55563754723e-12,1.88406597249e-20
0.225,0.001125,0.0001265625,1,-29.5161628222,-29.2769732191,-29.5372723977,-29.2769732191,-29.5161628222,-29.9991933739,-29.9991933739,0.815640494826,0.816353551817,0.815579607166,0.816353551817,0.815640494826,9.5114317601e-08,9.45501448413e-08,9.51701001251e-08,9.45501448413e-08,9.5114317601e-08,9.5114317601e-08,9.45501448413e-08,9.51701001251e-08,9.45501448413e-08,9.5114317601e-08,2.26085851203e-07,2.24744817783e-07,2.26218445745e-07,2.24744817783e-07,2.26085851203e-07,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,4.60525705002e-11,2.99939185733,2.99939143348,2.99939190216,2.99939143348,2.99939185733,3.93315343715e-05,3.9311034671e-05,3.93332877916e-05,3.9311034671e-05,3.93315343715e-05,0.3916,0.3916,0.3916,0.3916,0.3916,26.0128775181,0.0101808970835,-0.00889047092439,0.0112257021134,26.0029422421,6.32505332832e-12,1.87294866506e-20
